"Date","B_L_SA","C_N_SA","C_R_SA","D971014","D984994","E_SA","E_SAL_SA","G_N_SA","G_R_SA","I_ILG","I_L","I_N_SA","I_R_SA","L_SA","M_N_SA","M_R_SA","MEA_SA","P_C_SA","P_CPI_SA","P_DE_SA","P_G_SA","P_I_SA","P_M_SA","P_MINO_SA","P_PPI_SA","P_X_SA","P_Y_SA","QM_SA","T","U_SA","W_B_SA","X_N_SA","X_R_SA","Y_DU_SA","Y_MISR_SA","Y_N_SA","Y_R_ADD","Y_R_DE_SA","Y_R_SA"
"2002Q1",7543.6487195441496,8242.2001340994702,8009.3132481577604,0.0,0.0,1372.78001532915,862.91311161081296,2723.9425693415201,2592.8745843650499,7.9766666666666604,7.7833333333333297,2308.3536094585402,2574.6523729598198,1636.5452928216901,7121.3642666420501,7569.17909369483,598347.42314863601,1.02907701056582,0.98321564841526499,1.0230402304714601,1.05054929604648,0.89656904120413605,0.94083706812726697,0.95861849069288096,0.93543672309437298,0.92788565146348501,0.98562056809029097,5422.9771703487804,29.0,16.0382995979047,1114.41014228925,6375.49873223758,6870.9961428781398,4966.9990700255903,4068.07630179137,12521.447456403301,225.468310270758,518953.40013236401,12704.125564936699
"2002Q2",7614.1931505534703,8271.7838993935802,8072.7128461560596,0.0,0.0,1410.1011671717999,870.408713642968,2573.42334903134,2624.5272085513402,7.4666666666666597,7.1133333333333297,2726.36360528368,2878.73785738892,1633.1503482793501,7761.1422139399701,8136.7727354813396,613451.14348847,1.0246597466095,0.97372856680042097,1.0223098213100299,0.98052835598217702,0.94706907691711495,0.95383544142711596,0.96332303401641495,0.94786765973699205,0.93280238644577396,0.99908439409956495,5457.3177196970901,30.0,13.4299352988285,1110.0397244391099,7004.8036809646501,7509.4186965524596,4875.91916708392,4567.0928158175102,12924.5772875492,-12.201921348649099,522976.58316800999,12936.4219518188
"2002Q3",8096.3514017309499,8332.1008736511703,8254.7810374628207,0.0,0.0,1424.10790862877,871.18184018144098,2807.2756367186398,2764.7273903051901,6.9866666666666601,6.2833333333333297,2763.1743918828702,2864.02665679855,1629.60239672528,7560.8793683985996,8080.0533449701497,613962.88609732501,1.0093666731846,0.96880774784331802,1.0282504142509299,1.0153896715324,0.96478654810133102,0.93574621918867296,0.94879894027348299,0.94317303034593003,0.92247605532054,1.00318268507174,5663.77968224507,31.0,12.546881938547701,1122.8093234473299,6867.23617301388,7444.3516808982804,5031.5708359771597,4711.00718025269,13226.0809782916,-63.713344353491202,524548.79413555295,13184.1200761412
"2002Q4",8669.0382962277399,8368.0309676790002,8136.9198741899299,0.0,0.0,1415.3051618335101,880.80534443162298,2777.2779122023098,2786.9266187857802,6.9733333333333301,6.0533333333333301,2861.3539659723701,3089.88794284087,1621.64210592263,7892.0081731242099,8425.4772048063205,621229.62696489703,1.0284027736615799,0.96905969282470905,1.0321608870997001,0.99653786844675696,0.92603810199719305,0.93668381995291805,0.93947363493429303,0.94222007932503105,0.92269767427673899,0.99864968004931098,5835.7921574750899,32.0,12.7959374768699,1126.42313767465,7151.3243462778701,7750.4523373633401,5174.4955948571396,4573.2040858226201,13284.876630623099,-35.869847875101101,521706.41496598203,13302.839720498499
"2003Q1",9229.0402100349202,8869.9133339015698,8665.0088329043192,0.0,0.0,1405.7741438607,895.34835208067102,2745.6400218529002,2633.0809742994702,7.2833333333333297,6.2333333333333298,2538.9941209527001,3011.4441304451898,1608.68998264468,7909.48870689676,8407.1361692615101,624592.89632738603,1.02364735050461,0.96829040502406305,1.0341232468028401,1.0427480387622201,0.84311513379375003,0.94080654192514701,0.92833881540917396,0.975106512810201,0.96597731604829595,0.99766958439907005,5886.2493445797199,33.0,12.729978498778401,1151.5677915414301,7707.3734673629797,7978.8348435478501,5364.3216762524899,5078.9247402916199,13974.359313106999,125.768835867889,519271.52661671099,14007.001447803201
"2003Q2",9788.0986610089203,8994.1555782183204,8841.2056712102203,0.0,0.0,1462.9321702270099,905.72415887646503,2871.5490751285201,2866.82555449442,6.4966666666666599,6.1566666666666601,3006.4212357239699,3484.8432119556901,1690.1752437852699,7697.2422192922604,8507.2580446579104,609052.92949161504,1.01729966621024,0.96641594236259198,1.0365855609411001,1.0016476484335399,0.86271348604999898,0.90478532317774196,0.91484867326271402,0.91192171543515599,0.89528122378691399,0.98877577644135695,6195.572311164,34.0,13.310682759666699,1162.99229486132,6620.0067046780496,7394.3321146358303,5526.3322601514201,4908.7177106220297,13967.7501320378,46.358451769949099,518334.14180211897,14126.306959408201
"2003Q3",11468.1259261955,8988.4225319368506,8910.0859448161391,0.0,0.0,1441.6172028086901,913.30459127403503,2812.4367102965298,2819.1117448916698,6.4899999999999904,5.4633333333333303,3366.8237769233701,3898.97354306129,1641.35706838233,8197.3050444095607,9117.6363037010397,615755.42832038295,1.0087919002808501,0.959382247791431,1.04291069006199,0.99763222064281898,0.86351542008153703,0.89906032346147602,0.92386843111378503,0.92423691523381601,0.89639795360996599,0.98326768851998703,6373.48402578064,35.0,12.2702715158423,1169.23886530864,7236.1434766329103,8072.4676439650202,5632.1902516269602,5114.0467474581301,14288.398203128199,-51.458040500883698,522313.50798811601,14531.5445325322
"2003Q4",12824.568569663599,9466.6766227757307,9403.4606465484794,0.0,0.0,1439.8004177820501,923.47203159268201,2824.8611819388998,2886.8009872555099,6.7733333333333299,5.4733333333333301,3405.8722177752802,3766.8191973602202,1625.9433044485399,8608.6594329346208,9539.9087560451408,627778.98935283197,1.0067226288919899,0.95669406993927597,1.04032566884001,0.97854379100254596,0.90417724858206805,0.90238383333379102,0.92344494398230204,0.94017578118459899,0.925782998737262,0.989250832773935,6393.3546503246298,36.0,11.406414265176901,1186.1869420748999,7606.1508980307899,8215.9111891289103,5681.3208013652902,5207.3123384307401,14613.8762355327,39.586872965119198,523959.62588393199,14772.670137213099
"2004Q1",14257.399467907,9570.6768089945708,9675.3422224177993,0.0,0.0,1427.15857806076,935.74434244773704,2893.96237260917,2894.1136324549302,5.7166666666666597,5.4100000000000001,3774.2063402113799,4337.5038348920898,1624.14125722933,8633.0420644585593,9609.4411824566705,636997.41047856805,0.98918225205711896,0.95768039612974198,1.04531545592777,0.99994773534664805,0.870133257255155,0.89839168589941898,0.91086524700814497,0.95824813995104396,0.95142027037390198,0.99064949007611103,6445.6200622399701,37.0,12.175056482388101,1172.6477106028799,7468.4770128682403,7849.8191024805301,5913.4760168171097,5344.7584430617499,15005.535022166399,-0.16883568117918901,527159.02820121602,15147.1687741075
"2004Q2",15970.275202777901,10010.0243153426,9940.5509157260203,0.0,0.0,1429.33322386027,941.29898978673305,3051.6541515829499,3007.7180834094402,6.7666666666666604,5.4666666666666597,3507.2364534170601,4370.7851715418801,1618.8392837977001,9067.7759929729691,10017.332617264001,664553.67436734703,1.0069888882623801,0.971323970328275,1.04896451761307,1.0146077747166,0.80242709622349395,0.90520863581443201,0.90598644050361099,0.98293992060393098,0.96520464170839404,1.00399211202024,6566.21189417817,38.0,11.639925147515401,1224.65991062234,7643.7983989303202,7919.3552005727397,6228.7920689660104,5545.7114372981796,15346.2391909324,64.142130903921498,526712.63518212002,15285.21888489
"2004Q3",17222.174566752001,10415.508873806801,10219.430176379899,0.0,0.0,1436.1309103477099,949.12466194820502,3074.4566325292799,3087.0042819333198,6.4666666666666597,5.5,3353.5548714096299,4193.4875184607899,1614.5372010978101,9575.3739826024994,10608.262943641401,683477.75561096298,1.0191868523041601,0.98191778274292396,1.0511256014152699,0.99593533138989299,0.79970546153921596,0.90263354457498401,0.89798596623059401,1.0035635561245799,0.990371288785166,1.0206219875165099,6751.6708646049201,39.0,11.2261206320954,1252.83535557662,8404.1521981016103,8485.8600943596903,6380.6262916031401,5645.5268975449399,15720.391435555601,25.236866240600602,525733.34300529899,15402.755993732901
"2004Q4",18193.184913035799,10492.7011726038,10249.282108809501,0.0,0.0,1452.12006837378,955.255031193832,3076.1603954277598,3144.7703354565201,7.7333333333333298,5.2266666666666604,3720.5413334718201,4298.4920961082798,1623.81749472977,9746.1670577115001,10690.1545522373,702679.99962612905,1.0237498647427199,0.98481600730546803,1.0487122079629201,0.97818284557851398,0.86554569609195697,0.91169561769074303,0.889895664352927,1.0309129105345201,1.02932091941075,1.0396463528570199,7246.5438930058799,40.0,10.420543662245001,1285.2638543640601,9027.2337230494904,8770.0867171894206,6632.4890404796397,5984.01616932658,16447.2137942626,47.5314628976721,529574.90377328906,15820.0081682241
"2005Q1",19669.616171448801,10620.194719523401,10520.1073032312,0.0,0.0,1461.0900093893699,978.57162113530205,3157.6740274676299,3002.5347184053098,6.4966666666666599,5.1466666666666603,3849.34309726109,4311.2839470098297,1615.41265040487,10107.567817952,10997.3082046462,688666.73829226894,1.0095139159142801,0.98857659770762396,1.05552545641093,1.0516694471878401,0.892853067571868,0.91909471207524196,0.88952341622419795,1.04860210268201,1.0214853094010301,1.0469191219214899,7516.9121658506101,41.0,9.5350733950469007,1299.4033770799001,9273.9798884983502,9078.9165572398797,6890.0049136255102,6135.9405378782203,16831.309881981699,161.45723383817401,521942.994946772,16076.991555078201
"2005Q2",21862.6418093231,11411.7251893021,11200.083434129099,0.0,0.0,1463.8049436051001,981.62979225766298,3325.7684644047599,3144.2019058965402,8.1099999999999994,4.9666666666666597,4196.1702737287897,4188.9261619920499,1604.9721078745099,11272.778142236901,11922.1289262996,727219.01316758303,1.01889644451469,0.99456612196275196,1.0532677801841399,1.0577464691970599,1.00172934815668,0.94553399077657396,0.89334185845759595,1.0849046514984,1.0268589075471599,1.07391659219748,7873.8824377354504,42.0,8.7971177558122093,1337.7511307442301,9748.2487260052403,9493.2698682924802,7188.1746632715103,6341.2183378756599,17595.906950321201,280.44603863123098,535018.885845265,16384.7984826418
"2005Q3",24628.908229784902,11792.8475086955,11479.594653573,0.0,0.0,1477.5678297489401,994.07438094997201,3319.2623559447802,3189.7257795403798,7.1766666666666596,4.7800000000000002,4594.4800626242304,4261.4902366245497,1598.6816422561899,12010.597570054901,11940.1043650879,747152.24559128203,1.02728779757262,1.0033575447980201,1.0557776630962601,1.0406105682297999,1.0781392910719001,1.00590390191003,0.91804095402928398,1.1339939497051601,1.07421757653356,1.09095682083165,8285.4458996904395,43.0,7.6050936720464799,1367.36482288618,10539.078999691799,9810.9351679952906,7456.1590264633096,6652.9885861804796,18316.640444877401,-12.122313752923199,533066.67524892604,16789.519158892399
"2005Q4",29643.4678441629,12381.7797636538,11804.5073518626,0.0,0.0,1492.9078050431001,1009.71627682923,3591.1559538663801,3231.3471599691502,6.4533333333333296,4.6033333333333299,4542.8123881240699,4182.6913388876801,1606.68255375331,13053.340275389601,12783.2369605735,770845.98815852497,1.0489027110225,1.0132509342372,1.0580314460754301,1.11134947007695,1.08609792596652,1.0211294929171,0.93025339755749903,1.1663338796443301,1.11839340181071,1.1108607844316001,8572.0937398219194,44.0,6.9701531411282103,1426.37662811725,11753.104831998,10508.9182509208,7773.7071645453998,7004.7882103459697,19071.676997034701,224.15008884247001,535124.89972826303,17168.377229909202
"2006Q1",33051.879409856199,12024.4559902357,11497.3498686115,0.0,0.0,1498.6181017372801,1021.2608222671,3649.2040017272798,3265.2699785049199,6.7366666666666601,4.4100000000000001,5588.9888077405303,4708.1140967744304,1591.7625078752001,14058.8823236363,13344.336657448201,805980.27118982002,1.0458458799330099,1.02120020323287,1.0588175443394501,1.1175810961267401,1.1870971460886199,1.05354673555761,1.0074097459881599,1.18710387415661,1.1209539261383901,1.1149105142346201,9330.41579785252,45.0,5.9771343625489903,1469.5114268648299,12265.898787358199,10942.375508343401,8171.5481342665398,7058.1954474624299,19497.034785698099,418.76054243665197,540238.04503547796,17487.5333372227
"2006Q2",36855.800507239102,13066.8842052457,12262.5355912292,0.0,0.0,1494.6989458645401,1022.6826289970101,3560.1451654509701,3190.2264862010902,6.8533333333333299,4.7000000000000002,4886.12874394953,4108.7800813827598,1587.1415753372301,13936.813035294899,13131.8715197562,814309.93502990401,1.06559398813013,1.03055727233756,1.05915833560981,1.11595373583973,1.18919208309274,1.06129678578774,1.0230024052486899,1.19424392068852,1.1170859728778999,1.12872894578057,9712.3371928920806,46.0,5.8294426707254399,1529.6057768621899,12375.718474039901,11078.572978726799,8440.3045336782106,6961.8575075635899,20082.029967033999,283.47692070775099,543805.37053368601,17791.720538491401
"2006Q3",37918.545838420301,13901.5028908595,13047.8479286695,0.0,0.0,1496.09150943503,1030.6222090256599,4376.0369621126301,3286.2513582010602,6.9866666666666601,5.0599999999999996,5464.6902055974897,4610.0080898558599,1591.0146325982601,14658.2589923212,13820.902532918401,826850.41205809999,1.06542496255756,1.0427547775281101,1.06184867377601,1.3316196739460999,1.1853970967257701,1.06058623576922,1.02732445494861,1.1994751067340099,1.1258993712389,1.1760097207375499,10301.0314560272,47.0,6.0061441545284797,1636.5495063931501,12117.4523415609,10762.464791349201,9154.7608062948602,7223.5981558930698,21132.1434196054,83.691541850679599,548220.36134189495,17969.361177007901
"2006Q4",41027.137316207001,14143.066904585799,12956.363509237,0.0,0.0,1506.7528674915,1039.3227869766099,4307.7921958474399,3308.96579794232,6.5599999999999898,5.2699999999999898,5945.5381343933695,5088.4529037373804,1582.1854416921799,14726.4389226936,13957.583064988699,847404.88447899197,1.09159232021413,1.05522010109301,1.06438617768017,1.3018545548359,1.16843729260547,1.0550851715605001,1.0390825912450099,1.1826975127035599,1.12007339566413,1.18669843564342,10945.7050628672,48.0,4.6995370192486003,1701.1796234503399,12139.903561417899,10838.4893422272,9570.22161510763,7370.8568970185397,21846.2956108939,174.618337170595,555522.29191207001,18409.306825325799
"2007Q1",45500.319696430299,14860.337353883,13586.642038600299,0.0,0.0,1521.5065672176299,1051.01322978141,4211.0237069520399,3369.4001157254002,6.4899999999999904,5.5933333333333302,6904.28962883855,5112.3177464852497,1593.88827862619,16070.358864272001,15037.569344801001,863878.51926072198,1.0937461450492301,1.0648731254058399,1.0765198004615999,1.24978440147214,1.3505204432148701,1.0686806155828601,1.0529247963425601,1.2000815336381101,1.14363291313621,1.2129604084680301,11701.1367563808,49.0,4.6612939929624302,1775.03603984756,12846.174228685501,11232.7776519278,9896.8882044920902,7587.9787328546499,22847.764668414598,572.79653151094999,558880.39543966402,18836.364739448702
"2007Q2",49782.145234880001,15283.3334066689,13795.363784585399,0.0,0.0,1537.52476077708,1070.6738324425701,4332.0740628867998,3340.15559272165,7.2133333333333303,6.2666666666666604,8027.9223023156401,6117.4516768685198,1607.7141526836599,16783.157390927499,15443.1773994217,871609.52553105901,1.1078601220901501,1.0804567462718799,1.07876464500013,1.29696774375618,1.31229844163232,1.086768412798,1.0659446370924399,1.2484093130659599,1.17017341370079,1.24498848577059,12788.3326274514,50.0,4.3020561028834097,1840.80652877746,13268.3639335361,11338.801393182899,10533.3199938951,8030.24808103536,24130.230624625001,233.295548175319,557170.54729072098,19381.890596112102
"2007Q3",54981.606307220398,15852.8718102312,14017.802613469599,0.0,0.0,1543.0904342660101,1078.0119082454401,4525.4805392425797,3348.9814319263801,8.3833333333333293,6.9366666666666603,7395.7521881706498,5680.3406951072802,1610.4636693917,16831.395371756,15330.809934765501,893637.05815440603,1.1309099041670201,1.1044434579001201,1.0835632033734801,1.3513005763783701,1.30199095179993,1.0978803757515501,1.0761802419767901,1.2635443493241401,1.1574932247890199,1.25556696599469,13955.8416403275,51.0,4.0969004014332198,1926.24073909135,13858.2325713719,11972.6252167894,11199.3247611267,8104.9927571815097,24850.081129076501,102.980123595538,561285.23369547096,19791.920146122698
"2007Q4",58747.377460074502,17148.124369025099,14549.976877844399,0.0,0.0,1534.3974742585399,1084.6477559054699,4718.2755101062503,3424.7871333339399,9.6133333333333297,7.7933333333333303,7602.35025791115,5580.6398195498596,1599.8103362107299,16841.238653180899,14721.2583938238,908661.14501292096,1.1785671216520599,1.13831240632761,1.0843470807205999,1.37768431333515,1.3622721594178,1.1440080869884399,1.0893684530326599,1.38346150112855,1.2176185197898699,1.29918490410012,15441.8432292653,52.0,4.0992617779466798,2019.89376938394,13321.8248364503,10940.8855236115,11891.491480979301,8135.8588968638796,26025.388781669099,257.05892871779997,564249.25448896002,20032.089889233699
"2008Q1",63140.461947312397,18240.965075266598,15053.0980700214,0.0,0.0,1524.16845046711,1088.2589920549401,5049.6474431943698,3488.6764807120699,9.6066666666666602,7.8300000000000001,9011.8378059471106,6353.0363268528499,1595.1203149984001,21121.6554070124,17775.430205002998,934763.087117697,1.21177481143193,1.1774625347935701,1.0893825149407499,1.4474393000074599,1.4185087794722799,1.18825002621132,1.0974140461711099,1.4599073795808499,1.32558989444574,1.3671237295205501,16837.686739176501,53.0,4.5742206958410296,2195.0263703440801,16362.660143146901,12343.6820178751,12297.511603815699,9446.1619573739208,27688.413360522001,789.97861271037596,570820.91750401503,20253.0413031688
"2008Q2",67227.824406076601,18404.909939380599,14846.0203454324,0.0,0.0,1519.1564831958301,1081.79478563522,5234.3336203230701,3526.1755554092701,9.7400000000000002,7.5700000000000003,7262.2412990256298,5590.12612796132,1595.9014417073599,20699.524900342301,17298.030664954302,944787.99874894798,1.2397201075534701,1.21075950857225,1.0942950759838099,1.48442229777624,1.2991193995964601,1.1966405483532501,1.1116409943149901,1.52039858354397,1.3458561753956499,1.3876115164053699,17657.636217272,54.0,4.7336951135319598,2256.2205664674998,17316.306388628102,12866.386992308,12715.871061927801,9697.4598129637307,28277.186616347899,847.638112130011,575631.72815926501,20378.316468286699
"2008Q3",70185.707443581894,18335.143467152298,14689.7818398567,0.0,0.0,1520.0286582299,1072.73586828406,5455.38353139025,3516.7813044442801,10.6933333333333,7.7133333333333303,7127.4114726199396,5443.3622837635203,1620.4487168876101,20584.365111892999,16975.4567894434,966280.23781084898,1.2481562808104401,1.23414934113771,1.09845848369198,1.5512433271002899,1.30937665014133,1.21259565307803,1.1329274071491799,1.5792824362509701,1.3359565726354801,1.39080693304659,18779.416790331801,55.0,6.1863671092656602,2289.7957434661698,17788.071027616599,13314.8572281249,13248.723748279899,9268.9342235873501,28269.594000177902,336.711722276297,569039.33477919502,20326.0375890223
"2008Q4",70040.396784312295,17739.914406027499,14099.9824199795,0.0,0.0,1516.9754323693501,1046.3829642896601,5523.562511262,3525.89619496257,10.9033333333333,9.4199999999999999,6010.9556786169896,4661.0987354573999,1645.8009665346101,16890.6156766235,14608.3170765223,881336.10295887198,1.2581515265501499,1.2449901095583,1.10857083833107,1.56656980405534,1.28960058985473,1.1562328219017901,1.12599185108697,1.4497991860483801,1.2521574419335499,1.3905830899946101,19862.990918482599,56.0,7.7105841920068103,2285.35604244668,15121.230408568001,12076.1414676561,12745.4874139192,7842.6984210547198,27237.8687936971,-167.429372577869,554612.98266827501,19587.372368955399
"2009Q1",69345.690300916394,16637.638397651499,12780.2576036054,0.0,0.0,,,5464.4056315382304,3557.73013784453,14.8533333333333,8.1566666666666592,4511.5668018717197,3593.6115031292502,,12697.139042320699,11902.375748494,792748.34613264201,1.3018233993153501,1.2789764888269499,1.10710738494967,1.5359247103685201,1.25544088389719,1.0667735005700201,,,1.1571417876021699,1.33488204523766,20105.9765294709,57.0,,,12174.7947898891,10521.437321106199,12879.128498198799,4460.2439160153899,23407.796887776101,-1015.18120587597,532998.13361169002,17535.479611315401
